Smoothed Calibration for Low resolution slit
       1130.00      0.00000      0.00000      1460.00      170.969      20.4316
       1140.00      0.00000      0.00000      1500.00      152.531      18.5088
       1150.00      56.7973      12.0163      1550.00      138.926      17.3282
       1164.00      83.3042      14.2631      1551.00      139.108      17.3002
       1196.00      121.249      19.2195      1600.00      99.8847      13.2937
       1200.00      125.131      19.6417      1650.00      83.0619      9.23842
       1250.00      182.416      28.3440      1668.00      77.3574      8.39127
       1300.00      220.773      31.6165      1700.00      69.1763      8.18816
       1322.00      222.923      29.6902      1739.00      56.3309      7.45815
       1350.00      219.886      26.9509      1750.00      52.7550      6.87610
       1380.00      203.560      24.8687      1800.00      30.1388      4.67533
       1400.00      193.766      22.7539      1850.00      14.3496      2.26129
       1450.00      172.458      20.8297      1900.00      4.69047     0.876942
